t,x,y,z,roll,yaw,ox,oy,dist,drive,turn,gf,DNp01_left,DNp01_right,DNa02_left,DNa02_right,DNa01_left,DNa01_right,DNb01_left,DNb01_right,DNp03_left,DNp03_right,DNp11_left,DNp11_right,DNg02_left,DNg02_right,DN_all_left,DN_all_right,nact
0.02000000000000001,0.0,0.0,2.0,0.0,0.0,5.161511406555263,-2.9800000000000018,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.04000000000000003,0.0,0.0,2.0,0.0,0.0,5.126870390403894,-2.960000000000004,5.960000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.060000000000000046,0.0,0.0,2.0,0.0,0.0,5.0922293742525255,-2.940000000000006,5.920000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.08000000000000006,0.0,0.0,2.0,0.0,0.0,5.057588358101157,-2.9200000000000084,5.880000000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.10000000000000007,0.0,0.0,2.0000587669047185,0.0,0.0,5.022947341949788,-2.9000000000000106,5.8400000000000345,20.048578480570114,0.0,0.08333333333333334,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12899896800825597,72
0.12000000000000009,0.0,0.0,2.0003221164905742,0.0,0.0,4.988306325798419,-2.8800000000000128,5.8000000002977625,20.325478813678867,0.0,0.2222222222222222,16.666666666666668,27.77777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103359173126615,0.36979704162366706,110
0.1400000000000001,0.0,0.0,2.000927652629631,0.0,0.0,4.95366530964705,-2.860000000000015,5.760000009006912,20.60815405140033,0.0,0.3148148148148148,27.77777777777778,35.18518518518519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24978466838931956,0.4013301226923518,110
0.16000000000000011,-1.58475525105684e-11,1.5424899024417616e-07,2.0020112758847532,-0.022161853704358046,0.02022311338152255,4.919024293495681,-2.840000000000017,5.7200000752220355,20.896744418379967,-0.1388888888888889,0.4598765432098766,35.18518518518519,56.79012345679013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.37324145851277635,0.7319496999579559,151
0.18000000000000013,-8.454487012977158e-10,2.2244069504075358e-06,2.0036387808155274,-0.07448747191312943,0.06921191353246607,4.8843832773443125,-2.8200000000000194,5.680000433232523,21.191317380040346,-0.09259259259259259,0.47325102880658443,40.12345679012346,54.52674897119342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.4297061919800938,0.7459644026551492,143
0.20000000000000015,-7.938156583300267e-09,1.0326827418052552e-05,2.005902970685957,-0.14046447697610664,0.13335137834941288,4.849742261192944,-2.8000000000000216,5.640002286758919,21.491514873075786,-0.061728395061728385,0.6488340192043895,60.08230452674898,69.68449931412894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4074074074074066,0.0,0.0,0.6482279005965483,0.8843065057948672,152
0.22000000000000017,-3.6396778851861307e-08,2.9941662965012352e-05,2.0089492029052987,-0.20958208997842587,0.20402143470750458,4.815101245041575,-2.780000000000024,5.6000082814581695,21.796687657563776,-0.04115226337448559,0.7658893461362598,73.38820301783265,79.7896662094193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93827160493827,0.0,0.0,0.7939090396741847,1.1055335425629353,184
0.24000000000000019,-1.1142088471953117e-07,6.631075659891059e-05,2.0126714775218058,-0.29750682125017663,0.296103139633132,4.780460228890206,-2.760000000000026,5.560022204567588,22.106300981647497,-0.16632373113854595,0.5939262307575065,48.9254686785551,69.85977747294619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.958847736625515,0.0,0.0,0.5551124863977769,0.9434207105218331,130
0.2600000000000002,-2.7578220206969794e-07,0.00012548748818994057,2.0168889589155303,-0.40842665353421315,0.414936560278626,4.745819212738837,-2.740000000000028,5.520047796115853,22.420447556665504,-0.1108824874256973,0.5626174871716709,49.2836457857034,63.2398516486308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.305898491083676,0.0,0.0,0.5251137506217737,0.9901442507710053,143
0.2800000000000002,-6.012154441657971e-07,0.0002149162916141858,2.0214685339996987,-0.5459607840452786,0.5653125567368168,4.711178196587468,-2.7200000000000304,5.480089008560161,22.73907339990126,-0.21281054717268713,0.45841165811444734,32.8557638571356,58.826567765753865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.537265660722454,0.0,0.0,0.5309543867194253,1.0212932776037869,140
0.3000000000000002,-1.2121499499245907e-06,0.0003444817258203673,2.0263821005490668,-0.7067478653009865,0.7462242095577478,4.6765371804361,-2.7000000000000326,5.440150342925769,23.061920224601447,-0.14187369811512474,0.5556077720762983,38.5705092380904,72.55104517716924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.02484377381497,0.0,0.0,0.5348481441178597,0.9904597082890054,144
0.32000000000000023,-2.300816668482012e-06,0.0005258487767164871,2.0316468186572045,-0.8676977640535636,0.9383459151712741,4.641896164284731,-2.680000000000035,5.400237742224686,23.38817838965571,-0.09458246541008315,0.5370718480508654,42.380339492060266,65.03403011811282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.349895849209979,0.0,0.0,0.5632837756651364,0.8667048210058798,121
0.34000000000000025,-4.111584310088681e-06,0.0007697780255390165,2.0372103374035286,-1.014896531778834,1.12983160941158,4.607255148133362,-2.660000000000037,5.360358356248413,23.7171141573131,-0.06305497694005543,0.5247145653672436,44.92022632804018,60.02268674540855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.566597232806652,0.0,0.0,0.5047214835183597,0.9390003244270365,120
0.36000000000000026,-6.943989235797517e-06,0.0010870724138296727,2.0430888864729106,-1.1626926855255442,1.3339235290676215,4.572614131981993,-2.640000000000039,5.320518612608945,24.049108248618115,-0.1809255401822592,0.5998097102448291,46.61348421869345,73.34845783027237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.711064821871105,0.0,0.0,0.5948789218287772,1.0129971203094588,134
0.3800000000000003,-1.1123716017626136e-05,0.0014866563437535658,2.0492164218843496,-1.3153080490446343,1.5553261378655303,4.537973115830624,-2.6200000000000414,5.2807254312855,24.383817943516092,-0.1206170267881728,0.48320647349655277,31.075656145795634,65.56563855351492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.474043214580735,0.0,0.0,0.49994512101246646,0.7269310007429415,112
