t,x,y,z,roll,yaw,ox,oy,dist,drive,turn,gf,DNp01_left,DNp01_right,DNa02_left,DNa02_right,DNa01_left,DNa01_right,DNb01_left,DNb01_right,DNp03_left,DNp03_right,DNp11_left,DNp11_right,DNg02_left,DNg02_right,DN_all_left,DN_all_right,nact
0.02000000000000001,0.0,0.0,2.0,0.0,0.0,5.161511406555263,2.9800000000000018,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.04000000000000003,0.0,0.0,2.0,0.0,0.0,5.126870390403894,2.960000000000004,5.960000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.060000000000000046,0.0,0.0,2.0,0.0,0.0,5.0922293742525255,2.940000000000006,5.920000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.08000000000000006,0.0,0.0,2.0,0.0,0.0,5.057588358101157,2.9200000000000084,5.880000000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.10000000000000007,0.0,0.0,2.0,0.0,0.0,5.022947341949788,2.9000000000000106,5.8400000000000345,20.048578480570114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
0.12000000000000009,0.0,0.0,2.0,0.0,0.0,4.988306325798419,2.8800000000000128,5.800000000000043,20.325478966005566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
0.1400000000000001,0.0,0.0,2.0,0.0,0.0,4.95366530964705,2.860000000000015,5.760000000000051,20.608158571712785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
0.16000000000000011,0.0,0.0,2.0,0.0,0.0,4.919024293495681,2.840000000000017,5.72000000000006,20.89677931835085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
0.18000000000000013,0.0,0.0,2.0,0.0,0.0,4.8843832773443125,2.8200000000000194,5.680000000000069,21.191508947250526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
0.20000000000000015,0.0,0.0,2.0,0.0,0.0,4.849742261192944,2.8000000000000216,5.640000000000078,21.492521164628783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
0.22000000000000017,0.0,0.0,2.0,0.0,0.0,4.815101245041575,2.780000000000024,5.600000000000086,21.799995898075867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
0.24000000000000019,0.0,0.0,2.0,0.0,0.0,4.780460228890206,2.760000000000026,5.5600000000000955,22.114119565998386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025799793601651192,59
0.2600000000000002,0.0,0.0,2.0,0.0,0.0,4.745819212738837,2.740000000000028,5.5200000000001035,22.435085360792435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017199862401100795,62
0.2800000000000002,0.0,0.0,2.0,0.0,0.0,4.711178196587468,2.7200000000000304,5.480000000000112,22.763093546521258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011466574934067195,55
0.3000000000000002,0.0,0.0,2.0,0.0,0.0,4.6765371804361,2.7000000000000326,5.440000000000121,23.09835177200745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00764438328937813,58
0.32000000000000023,0.0,0.0,2.0,0.0,0.0,4.641896164284731,2.680000000000035,5.40000000000013,23.44107540019532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005096255526252086,62
0.34000000000000025,0.0,0.0,2.0,0.0,0.0,4.607255148133362,2.660000000000037,5.360000000000138,23.791487854806263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033975036841680573,77
0.36000000000000026,0.0,0.0,2.0,0.0,0.0,4.572614131981993,2.640000000000039,5.320000000000147,24.149820985306658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022650024561120382,68
0.3800000000000003,0.0,0.0,2.0,0.0,0.0,4.537973115830624,2.6200000000000414,5.280000000000156,24.516315451322406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02583979328165375,0.0015100016374080254,57
0.4000000000000003,0.0,0.0,2.0,0.0,0.0,4.503332099679255,2.6000000000000436,5.2400000000001645,24.891221127667468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017226528854435832,0.001006667758272017,60
0.4200000000000003,0.0,0.0,2.0,0.0,0.0,4.468691083527887,2.580000000000046,5.2000000000001725,25.27479753129198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011484352569623888,0.0006711118388480113,60
0.44000000000000034,0.0,0.0,2.0,0.0,0.0,4.434050067376518,2.560000000000048,5.160000000000181,25.667314271484994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007656235046415925,0.00044740789256534085,68
0.46000000000000035,0.0,0.0,2.0,0.0,0.0,4.399409051225149,2.54000000000005,5.12000000000019,26.069051524827515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030943949979264366,0.0002982719283768939,68
0.48000000000000037,0.0,0.0,2.0,0.0,0.0,4.36476803507378,2.5200000000000524,5.080000000000199,26.48030053642127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02062929998617624,0.00019884795225126259,57
0.5000000000000003,0.0,0.0,2.0,0.0,0.0,4.330127018922411,2.5000000000000546,5.040000000000208,26.901364149111952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013752866657450827,0.00013256530150084172,65
