root_id,baseline,LPLC2_L,LPLC2_R,LPLC2_both,LC4_L,LC4_R,LC4_LPLC2_L,cell_type,side
720575940634825879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge045,right
720575940634140883,0.0,0.0,5.25,0.0,0.0,0.25,0.0,DNa09,left
720575940630839371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge146,left
720575940629012227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg81,right
720575940616401467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg08_a,left
720575940609844117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg18_b,right
720575940610348458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg110,left
720575940644751652,0.0,0.25,0.0,0.0,0.0,0.0,0.0,DNg34,right
720575940631643532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg77,right
720575940622351996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge019,right
720575940631498925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg18_b,right
720575940626732776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg08_a,left
720575940645834275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge013,right
720575940617950877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge063,right
720575940632296519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge079,right
720575940614588778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg12_e,right
720575940621021278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg18_a,left
720575940651341558,0.0,0.0,17.5,0.0,0.0,10.0,0.0,DNae010,left
720575940615385798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge085,left
720575940642312136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oviDNa_a,right
720575940636333710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge064,left
720575940617750070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp39,left
720575940625513360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp52,right
720575940629240263,0.0,18.75,0.0,0.25,2.25,0.0,32.5,DNge041,right
720575940626268761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge144,right
720575940630569413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge071,right
720575940624234242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg10,left
720575940613814971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge071,left
720575940620595883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg10,right
720575940630135084,0.0,87.0,82.0,101.0,6.25,2.0,80.5,DNge053,right
720575940640422016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge071,left
720575940616167986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge151,center
720575940615043222,0.0,29.0,0.0,5.75,1.25,0.0,35.25,DNae007,right
720575940620711334,0.0,5.75,0.0,0.0,0.0,0.0,4.0,DNa09,right
720575940627303699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg10,right
720575940612603289,0.0,2.0,0.0,0.0,0.0,0.0,0.0,DNg75,right
720575940617689816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg10,left
720575940621572890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg07,left
720575940615023535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge062,right
720575940630033913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge114,right
720575940620757748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe041,left
720575940633218444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge023,right
720575940619928346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg06,left
720575940624349993,0.0,116.5,96.5,132.75,38.0,13.0,118.5,DNp70,left
720575940614682274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge090,right
720575940615607207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNc01,right
720575940623203004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp17,left
720575940626982181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge107,left
720575940626639259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg10,left
720575940622786317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge085,left
720575940620915224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge089,right
720575940611886289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe008,left
720575940629312300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp56,left
720575940610341582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge089,left
720575940632041247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge015,left
720575940614046395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge092,left
720575940624655285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe008,left
720575940614959675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge071,right
720575940618086535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge115,right
720575940619790975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe008,left
720575940642369736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge115,left
720575940624537284,0.0,0.75,0.0,3.25,0.0,0.0,1.25,DNge124,left
720575940620632369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg18_b,left
720575940616548416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge085,right
720575940629369642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg10,left
720575940637659749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge052,left
720575940611308181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg07,left
720575940612335539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge071,right
720575940639539840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg07,right
720575940621599604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge115,right
720575940616076917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge015,right
720575940634279543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge116,right
720575940619372726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge114,right
720575940623052728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe009,right
720575940639201443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg02_a,left
720575940602534112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge116,right
720575940636186463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge092,right
720575940621339713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg07,right
720575940612288947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg07,right
720575940634599615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg18_b,right
720575940621304004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg36_b,right
720575940625596647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge071,left
720575940623968612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge085,right
720575940611552370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge115,right
720575940611765201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge071,right
720575940612429714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg07,left
720575940634864026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg01,left
720575940629956695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg07,left
720575940625343761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge085,right
720575940638084149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge112,right
720575940619910080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge092,right
720575940626729295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg07,left
720575940659703937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg18_a,right
720575940624229925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg01,right
720575940621068464,0.0,3.5,0.0,0.0,1.75,0.0,5.0,DNb08,right
720575940615957663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg06,right
720575940626187014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg92_b,left
720575940626580794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge089,right
720575940616786433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge085,left
720575940621121159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge109,right
720575940615424966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge090,right
720575940619152856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp40,right
720575940647755641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge070,left
720575940611102437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe008,right
720575940610935410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge089,right
720575940625673196,0.0,40.0,0.0,14.75,0.0,0.0,31.0,DNp71,left
720575940622042603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg02_c,left
720575940624015287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge075,left
720575940630290536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge108,right
720575940614107554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge118,right
720575940627021349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg110,left
720575940632573887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg02_a,right
720575940617802699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe008,left
720575940629742718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg09,right
720575940624750480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg24,left
720575940630829563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge094,right
720575940621294218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge061,left
720575940618706603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe008,right
720575940627241321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe054,right
720575940620564673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg10,right
720575940635405719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe012,right
720575940625065653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge091,left
720575940606756309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe018,left
720575940640140733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge116,left
720575940622925972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg01,right
720575940660224385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg10,left
720575940637896893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge090,left
720575940609733582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge071,right
720575940625426469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg07,right
720575940614840715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg06,left
720575940642926702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg12_a,left
720575940626748702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge089,left
720575940612698287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg06,left
720575940622944196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge108,left
720575940606702601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge112,left
720575940621071017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge093,left
720575940621270410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe008,right
720575940621909739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg01,right
720575940627850622,0.0,16.0,0.0,19.0,0.0,0.0,17.75,DNg02_g,left
720575940631651810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge071,left
720575940625047815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge090,left
720575940621534273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge071,left
720575940606784265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge089,right
720575940627595772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge020,right
720575940629412170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNd04,left
720575940630078031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe011,right
720575940636671886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge156,left
720575940609316050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe008,right
720575940602864300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe008,left
720575940608332674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe011,left
720575940610715346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe035,right
720575940617802187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp17,left
720575940627629598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge142,left
720575940628252751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg07,left
720575940656144289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg110,right
720575940630505334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge095,right
720575940630333911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge114,right
720575940631889965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg106,right
720575940626027752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg07,right
720575940642411917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe054,left
720575940620149836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg12_b,right
720575940637501784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg12_d,left
720575940634782359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge143,right
720575940625482954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg02_e,right
720575940617295321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge091,right
720575940625467280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe008,right
720575940631720417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe009,left
720575940622123400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge091,left
720575940626745987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg07,left
720575940640630589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge094,left
720575940619431765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge071,left
720575940619676598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge093,right
720575940630071583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp17,left
720575940628825348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge115,right
720575940613535554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg17,left
720575940626904219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg02_b,left
720575940611976618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge111,left
720575940631721287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge126,right
720575940634583694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge110,right
720575940628745209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge071,right
720575940624816115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge033,left
720575940628942586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg02_e,left
720575940627307625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge089,left
720575940641793440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge114,right
720575940610440402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge085,right
720575940622917351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe008,left
720575940631061900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge111,right
720575940613632153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe009,right
720575940638623165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg82,left
720575940622633716,0.0,0.0,10.5,0.0,0.0,0.25,0.0,DNge041,left
720575940612804862,0.0,0.0,0.0,0.0,0.0,0.0,3.75,DNg01,right
720575940627003179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg05_b,right
720575940626088835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg110,left
720575940635222640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg110,right
720575940630289804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg02_a,left
720575940617498507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg02_b,right
720575940623543117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge093,right
720575940603580960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe054,left
720575940639479168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge114,left
720575940644801060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg07,right
720575940610309034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge071,left
720575940627560236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe008,left
720575940627799802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg09,left
720575940603489824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe015,left
720575940622027222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge046,right
720575940608838958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg01,left
720575940613748689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp16,right
720575940638204132,0.0,89.25,89.5,109.5,11.5,5.5,87.0,DNge053,left
720575940622910188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg02_f,right
720575940617696728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp17,right
720575940618863553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge061,right
720575940632788025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge108,left
720575940621002480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge094,right
720575940614562207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge115,left
720575940634526560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge092,left
720575940619341744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe008,left
720575940642198747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg92_b,left
720575940625396252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg36_b,left
720575940618440943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg06,left
720575940622437671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe011,right
720575940620110215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge091,right
720575940613307033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNde006,left
720575940611498419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge111,left
720575940629472298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg09,right
720575940621071495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge091,right
720575940630297292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg09,left
720575940632989291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe008,right
720575940627414887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg02_b,right
720575940625144061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg02_c,right
720575940649992569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge091,right
720575940615898730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg106,right
720575940612019825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg12_c,left
720575940626377349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg02_h,left
720575940613668620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg02_b,left
720575940623776235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge117,right
720575940622836970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe012,left
720575940623498876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge094,right
720575940638159472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg92_b,right
720575940620404182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg05_b,left
720575940640156301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge014,left
720575940610010521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp17,right
720575940625890812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe008,left
720575940611087786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge091,left
720575940634207087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg09,left
720575940609366648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg11,left
720575940632868051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNbe001,left
720575940613731270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe008,right
720575940610863310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg02_a,right
720575940619315888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe009,left
720575940618870113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge095,left
720575940633853559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp17,right
720575940617296699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg36_b,right
720575940614147701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe015,right
720575940641305229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg02_d,left
720575940607854793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe011,left
720575940623528842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe012,right
720575940625539984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp49,left
720575940628398202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp17,left
720575940635175263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg12_c,left
720575940623193293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge094,right
720575940638019184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge145,right
720575940615502604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe011,left
720575940606607234,0.0,17.0,0.0,0.5,0.0,0.0,15.75,DNge040,right
720575940618548244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge061,right
720575940621640885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg12_b,right
720575940625550398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg05_b,right
720575940619024816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe015,right
720575940628800207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg03,left
720575940623491987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg110,right
720575940622505511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe015,left
720575940629139968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge113,right
720575940612373423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge094,left
720575940628582607,0.0,1.0,0.0,0.0,0.5,0.0,9.0,DNg82,right
720575940636104767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge111,right
720575940621304723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe015,right
720575940619089005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe011,left
720575940623992300,0.0,11.5,0.0,0.0,5.0,0.0,6.0,DNp17,right
720575940632900665,0.0,0.0,0.0,0.0,2.0,0.0,1.25,DNpe022,right
720575940612028017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge114,left
720575940637101413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNa07,left
720575940618182480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg01,left
720575940617030585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe010,right
720575940640128720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe015,right
720575940621783628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge094,left
720575940632634532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg57,right
720575940627691458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg82,right
720575940623934096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge110,left
720575940615495867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge091,right
720575940612922851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg05_b,right
720575940617873201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe029,left
720575940644473760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg84,left
720575940622728728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge145,right
720575940608877266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe018,right
720575940636606554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge091,left
720575940632934751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge094,right
720575940615364564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge094,left
720575940605656521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge015,left
720575940631829059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg09,right
720575940626877639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg09,right
720575940605041330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp16,right
720575940604729312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge094,left
720575940615630237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe015,left
720575940628993871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge014,right
720575940625744784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp17,right
720575940632303441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge025,right
720575940607037635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp17,left
720575940612682467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp51,left
720575940618402694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe015,right
720575940617390641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg12_b,right
720575940627542316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe011,right
720575940621586473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg09,left
720575940628895787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp17,right
720575940613998860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg03,right
720575940618550699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe015,left
720575940614348438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNae006,left
720575940636898270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge145,left
720575940613793170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg02_b,left
720575940632409130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg03,left
720575940620470976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg53,right
720575940626238716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge089,left
720575940615219417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp16,left
720575940628437291,0.0,32.0,0.0,1.75,47.75,0.0,97.25,DNp35,left
720575940622347784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg05_b,left
720575940630492714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg02_d,right
720575940611474925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge102,right
720575940625345584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg92_a,left
720575940639789731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe012,right
720575940614572906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge175,left
