t,x,y,z,roll,yaw,dist,drive,turn,gf,nact
1.9799999999998927,0.0,0.0,2.0,0.0,0.0,2.0800000000004317,150.0,0.0,0.0,0
1.9999999999998905,0.0,0.0,2.0,0.0,0.0,2.040000000000436,150.0,0.0,0.0,0
2.0199999999998886,0.0,0.0,2.0,0.0,0.0,2.0000000000004405,150.0,0.0,0.0,0
2.0399999999998863,0.0,0.0,2.0,0.0,0.0,1.9600000000004405,150.0,0.0,0.0,0
2.059999999999884,0.0,0.0,2.0,0.0,0.0,1.9200000000004405,150.0,0.0,0.0,0
2.079999999999882,0.0,0.0,2.0,0.0,0.0,1.8800000000004404,150.0,0.0,0.0,0
2.0999999999998797,0.0,0.0,2.0,0.0,0.0,1.8400000000004404,150.0,0.0,0.0,0
2.1199999999998775,0.0,0.0,2.0,0.0,0.0,1.8000000000004404,150.0,0.0,0.0,0
2.1399999999998753,0.0,0.0,2.0,0.0,0.0,1.7600000000004403,150.0,0.0,0.0,0
2.159999999999873,0.0,0.0,2.0,0.0,0.0,1.7200000000004403,150.0,0.0,0.0,0
2.179999999999871,0.0,0.0,2.0,0.0,0.0,1.6800000000004403,150.0,0.0,0.0,0
2.1999999999998687,0.0,0.0,2.0,0.0,0.0,1.6400000000004402,150.0,0.0,0.0,0
2.2199999999998665,0.0,0.0,2.0,0.0,0.0,1.6000000000004402,150.0,0.0,0.0,0
2.2399999999998643,0.0,0.0,2.0,0.0,0.0,1.5600000000004401,150.0,0.0,0.0,0
2.259999999999862,0.0,0.0,2.0,0.0,0.0,1.52000000000044,150.0,0.0,0.0,0
2.27999999999986,0.0,0.0,2.0,0.0,0.0,1.48000000000044,150.0,0.0,0.0,0
2.2999999999998577,0.0,0.0,2.0,0.0,0.0,1.44000000000044,150.0,0.0,0.0,0
2.3199999999998555,0.0,0.0,2.0,0.0,0.0,1.40000000000044,150.0,0.0,0.0,0
2.3399999999998533,0.0,0.0,2.0,0.0,0.0,1.36000000000044,150.0,0.0,0.0,0
2.359999999999851,0.0,0.0,2.0,0.0,0.0,1.32000000000044,150.0,0.0,0.0,0
2.379999999999849,0.0,0.0,2.0,0.0,0.0,1.28000000000044,150.0,0.0,0.0,0
2.3999999999998467,0.0,0.0,2.0,0.0,0.0,1.2400000000004399,150.0,0.0,0.0,0
2.4199999999998445,0.0,0.0,2.0,0.0,0.0,1.2000000000004398,150.0,0.0,0.0,0
2.4399999999998423,0.0,0.0,2.0,0.0,0.0,1.1600000000004398,150.0,0.0,0.0,0
2.45999999999984,0.0,0.0,2.0,0.0,0.0,1.1200000000004398,150.0,0.0,0.0,0
2.479999999999838,0.0,0.0,2.0,0.0,0.0,1.0800000000004397,150.0,0.0,0.0,0
2.4999999999998357,0.0,0.0,2.0,0.0,0.0,1.0400000000004397,150.0,0.0,0.0,0
2.5199999999998335,0.0,0.0,2.0,0.0,0.0,1.0000000000004396,150.0,0.0,0.0,0
2.5399999999998313,0.0,0.0,2.0,0.0,0.0,0.9600000000004396,150.0,0.0,0.0,0
2.559999999999829,0.0,0.0,2.0,0.0,0.0,0.9200000000004396,150.0,0.0,0.0,0
2.579999999999827,0.0,0.0,2.0,0.0,0.0,0.8800000000004395,150.0,0.0,0.0,0
2.5999999999998247,0.0,0.0,2.0,0.0,0.0,0.8400000000004395,150.0,0.0,0.0,0
2.6199999999998225,0.0,0.0,2.0,0.0,0.0,0.8000000000004395,150.0,0.0,0.0,0
2.6399999999998203,0.0,0.0,2.0,0.0,0.0,0.7600000000004394,150.0,0.0,0.0,0
2.659999999999818,0.0,0.0,2.0,0.0,0.0,0.7200000000004394,150.0,0.0,0.0,0
2.679999999999816,0.0,0.0,2.0,0.0,0.0,0.6800000000004394,150.0,0.0,0.0,0
2.6999999999998137,0.0,0.0,2.0,0.0,0.0,0.6400000000004393,150.0,0.0,0.0,0
2.7199999999998115,0.0,0.0,2.0,0.0,0.0,0.6000000000004393,150.0,0.0,0.0,0
2.7399999999998093,0.0,0.0,2.0,0.0,0.0,0.5600000000004393,150.0,0.0,0.0,0
2.759999999999807,0.0,0.0,2.0,0.0,0.0,0.5200000000004392,150.0,0.0,0.0,0
2.779999999999805,0.0,0.0,2.0,0.0,0.0,0.4800000000004392,150.0,0.0,0.0,0
2.7999999999998026,0.0,0.0,2.0,0.0,0.0,0.44000000000043915,150.0,0.0,0.0,0
2.8199999999998004,0.0,0.0,2.0,0.0,0.0,0.4000000000004391,150.0,0.0,0.0,0
2.8399999999997982,0.0,0.0,2.0,0.0,0.0,0.3600000000004391,150.0,0.0,0.0,0
2.859999999999796,0.0,0.0,2.0,0.0,0.0,0.32000000000043904,150.0,0.0,0.0,0
2.879999999999794,0.0,0.0,2.0,0.0,0.0,0.280000000000439,0.0,0.0,0.0,0
2.8999999999997916,0.0,0.0,2.0,0.0,0.0,0.24000000000043897,0.0,0.0,0.0,0
2.9199999999997894,0.0,0.0,2.0,0.0,0.0,0.20000000000043894,0.0,0.0,0.0,0
2.9399999999997872,0.0,0.0,2.0,0.0,0.0,0.1600000000004389,0.0,0.0,0.0,0
2.959999999999785,0.0,0.0,2.0,0.0,0.0,0.12000000000043887,0.0,0.0,0.0,0
2.979999999999783,0.0,0.0,2.0,0.0,0.0,0.08000000000043883,0.0,0.0,0.0,0
2.9999999999997806,0.0,0.0,2.0,0.0,0.0,0.040000000000438796,0.0,0.0,0.0,0
3.0199999999997784,0.0,0.0,2.0,0.0,0.0,4.387740171196697e-13,0.0,0.0,0.0,0
3.039999999999776,0.0,0.0,2.0,0.0,0.0,0.03999999999956125,0.0,0.0,0.0,0
3.059999999999774,0.0,0.0,2.0,0.0,0.0,0.07999999999956128,0.0,0.0,0.0,0
3.079999999999772,0.0,0.0,2.0,0.0,0.0,0.11999999999956132,0.0,0.0,0.0,0
3.0999999999997696,0.0,0.0,2.0,0.0,0.0,0.15999999999956135,0.0,0.0,0.0,0
3.1199999999997674,0.0,0.0,2.0,0.0,0.0,0.1999999999995614,0.0,0.0,0.0,0
3.139999999999765,0.0,0.0,2.0,0.0,0.0,0.23999999999956143,0.0,0.0,0.0,0
3.159999999999763,0.0,0.0,2.0,0.0,0.0,0.27999999999956143,0.0,0.0,0.0,0
3.179999999999761,0.0,0.0,2.0,0.0,0.0,0.31999999999956147,0.0,0.0,0.0,0
3.1999999999997586,0.0,0.0,2.0,0.0,0.0,0.3599999999995615,0.0,0.0,0.0,0
3.2199999999997564,0.0,0.0,2.0,0.0,0.0,0.39999999999956154,0.0,0.0,0.0,0
3.239999999999754,0.0,0.0,2.0,0.0,0.0,0.4399999999995616,0.0,0.0,0.0,0
3.259999999999752,0.0,0.0,2.0,0.0,0.0,0.4799999999995616,0.0,0.0,0.0,0
3.27999999999975,0.0,0.0,2.0,0.0,0.0,0.5199999999995616,0.0,0.0,0.0,0
3.2999999999997476,0.0,0.0,2.0,0.0,0.0,0.5599999999995616,0.0,0.0,0.0,0
3.3199999999997454,0.0,0.0,2.0,0.0,0.0,0.5999999999995617,0.0,0.0,0.0,0
3.339999999999743,0.0,0.0,2.0,0.0,0.0,0.6399999999995617,0.0,0.0,0.0,0
3.359999999999741,0.0,0.0,2.0,0.0,0.0,0.6799999999995617,0.0,0.0,0.0,0
3.3799999999997388,0.0,0.0,2.0,0.0,0.0,0.7199999999995618,0.0,0.0,0.0,0
3.3999999999997366,0.0,0.0,2.0,0.0,0.0,0.7599999999995618,0.0,0.0,0.0,0
3.4199999999997344,0.0,0.0,2.0,0.0,0.0,0.7999999999995618,0.0,0.0,0.0,0
3.439999999999732,0.0,0.0,2.0,0.0,0.0,0.8399999999995619,0.0,0.0,0.0,0
3.45999999999973,0.0,0.0,2.0,0.0,0.0,0.8799999999995619,0.0,0.0,0.0,0
3.4799999999997278,0.0,0.0,2.0,0.0,0.0,0.919999999999562,0.0,0.0,0.0,0
3.4999999999997256,0.0,0.0,2.0,0.0,0.0,0.959999999999562,0.0,0.0,0.0,0
