t,x,y,z,roll,yaw,dist,drive,turn,gf,nact
0.02000000000000001,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0
0.04000000000000003,0.0,0.0,2.0,0.0,0.0,5.960000000000008,0.0,0.0,0.0,0
0.060000000000000046,0.0,0.0,2.0,0.0,0.0,5.920000000000018,0.0,0.0,0.0,0
0.08000000000000006,0.0,0.0,2.0,0.0,0.0,5.880000000000026,0.0,0.0,0.0,0
0.10000000000000007,0.0,0.0,2.0,0.0,0.0,5.8400000000000345,20.048578480570114,0.0,0.0,0
0.12000000000000009,0.0,0.0,2.0,0.0,0.0,5.800000000000043,20.325478966005566,0.0,0.0,0
0.1400000000000001,0.0,0.0,2.0,0.0,0.0,5.760000000000051,20.608158571712785,0.0,0.0,0
0.16000000000000011,0.0,0.0,2.0,0.0,0.0,5.72000000000006,20.89677931835085,0.0,0.0,0
0.18000000000000013,0.0,0.0,2.0,0.0,0.0,5.680000000000069,21.191508947250526,0.0,0.0,0
0.20000000000000015,0.0,0.0,2.0,0.0,0.0,5.640000000000078,21.492521164628783,0.0,0.0,0
0.22000000000000017,0.0,0.0,2.0,0.0,0.0,5.600000000000086,21.799995898075867,0.0,0.0,0
0.24000000000000019,0.0,0.0,2.0,0.0,0.0,5.5600000000000955,22.114119565998386,0.0,0.0,0
0.2600000000000002,0.0,0.0,2.0,0.0,0.0,5.5200000000001035,22.435085360792435,0.0,0.0,0
0.2800000000000002,0.0,0.0,2.0,0.0,0.0,5.480000000000112,22.763093546521258,0.0,0.0,0
0.3000000000000002,0.0,0.0,2.0,0.0,0.0,5.440000000000121,23.09835177200745,0.0,0.0,0
0.32000000000000023,0.0,0.0,2.0,0.0,0.0,5.40000000000013,23.44107540019532,0.0,0.0,0
0.34000000000000025,0.0,0.0,2.0,0.0,0.0,5.360000000000138,23.791487854806263,0.0,0.0,0
0.36000000000000026,0.0,0.0,2.0,0.0,0.0,5.320000000000147,24.149820985306658,0.0,0.0,0
