t,yaw,wz,turn,yawrate_sp,DNp01_left,DNp01_right,DNa02_left,DNa02_right,DNa01_left,DNa01_right,DNb01_left,DNb01_right,DNp03_left,DNp03_right,DNp11_left,DNp11_right,DNg02_left,DNg02_right,DN_all_left,DN_all_right,nact
0.5000000000000003,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5200000000000004,0.1092048123855761,10.206007168698738,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5400000000000004,0.41014593372219804,19.25465231153603,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15479876160990713,886
0.5600000000000004,0.8001880403088613,19.717175064283794,0.5555555555555556,-66.66666666666666,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.07751937984496125,0.46439628482972145,1580
0.5800000000000004,1.225884344755552,22.64724947007808,0.37037037037037035,-44.444444444444436,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.15503875968992248,0.6965944272445821,1646
0.6000000000000004,1.6841600061709947,23.145051729827504,0.5246913580246914,-62.96296296296296,0.0,0.0,0.0,24.074074074074076,0.0,0.0,0.0,7.4074074074074066,0.0,0.0,0.0,0.0,0.0,0.0,0.2842377260981912,1.2125902992776059,1825
0.6200000000000004,2.0963753959286255,18.406399535236094,0.9053497942386831,-108.64197530864196,0.0,0.0,0.0,16.049382716049383,0.0,16.666666666666668,0.0,21.60493827160494,0.0,0.0,0.0,0.0,0.0,0.0,0.3445305770887166,1.3759889920880632,1819
0.6400000000000005,2.405829872762584,12.917109972263708,1.0,-119.99999999999999,0.0,0.0,0.0,44.03292181069959,0.0,11.11111111111111,0.0,31.06995884773663,0.0,0.0,0.0,0.0,0.0,0.0,0.35888601780074647,1.5881206283683063,1576
0.6600000000000005,2.6183708945308046,8.622751129496088,0.9579332418838592,-114.95198902606309,0.0,0.0,0.0,29.35528120713306,0.0,7.4074074074074066,0.0,20.713305898491086,0.0,0.0,0.0,0.0,0.0,0.0,0.3684563116087664,1.626342544815197,1254
0.6800000000000005,2.7967996124081496,9.160561158798588,0.6386221612559061,-76.63465935070873,0.0,0.0,16.666666666666668,19.570187471422038,16.666666666666668,4.93827160493827,0.0,47.14220393232739,0.0,0.0,0.0,0.0,0.0,0.0,0.45235588732574095,1.600224235243155,844
0.7000000000000005,3.0162652499916587,12.534175646103836,0.4257481075039374,-51.08977290047248,0.0,0.0,11.11111111111111,13.046791647614691,11.11111111111111,3.292181069958847,0.0,31.428135954884926,0.0,0.0,0.0,0.0,0.0,0.0,0.35325017811380144,1.3248140928452818,891
0.7200000000000005,3.279194419012352,13.676414098868152,0.5616098494470694,-67.39318193364832,0.0,0.0,7.4074074074074066,25.364527765076463,7.4074074074074066,2.1947873799725643,0.0,20.95209063658995,0.0,0.0,0.0,0.0,0.0,0.0,0.33885929186914926,1.167007124848351,1179
0.7400000000000005,3.590584413350338,17.23658668653767,0.37440656629804625,-44.92878795576555,0.0,0.0,21.60493827160494,16.90968517671764,4.93827160493827,1.4631915866483762,0.0,30.63472709105997,0.0,0.0,0.0,0.0,0.0,0.0,0.510143920677624,1.268200828330273,1202
0.7600000000000006,3.9462771593978765,18.31134214173658,0.5273821553098086,-63.28585863717702,0.0,0.0,14.40329218106996,11.273123451145093,3.292181069958847,0.9754610577655841,0.0,37.08981806070665,0.0,0.0,0.0,0.0,0.0,0.0,0.3917755336817235,1.3872628845215236,1501
0.7800000000000006,4.347349979238231,21.656427379480704,0.3515881035398724,-42.19057242478468,0.0,0.0,9.602194787379972,7.515415634096728,2.1947873799725643,0.6503073718437227,0.0,24.72654537380443,0.0,0.0,0.0,0.0,0.0,0.0,0.4162224488110715,1.6730359374622334,1640
0.8000000000000006,4.827588030015689,26.216984442668842,0.23439206902658158,-28.12704828318979,0.0,0.0,6.401463191586648,5.010277089397818,1.4631915866483762,0.4335382478958151,0.0,16.484363582536286,0.0,0.0,0.0,0.0,0.0,0.0,0.3808408056673293,1.5797535764712103,1755
0.8200000000000006,5.323790590915825,23.763571833384198,0.71181693490661,-85.41803218879319,0.0,0.0,4.267642127724431,20.006851392931882,0.9754610577655841,0.28902549859721005,0.0,27.656242388357526,0.0,0.0,0.0,0.0,0.0,0.0,0.3830928368531549,1.6981638910220866,2041
0.8400000000000006,5.808543486300362,24.817180294060176,0.4745446232710734,-56.9453547925288,0.0,0.0,2.8450947518162875,13.337900928621254,0.6503073718437227,0.19268366573147336,0.0,18.437494925571684,0.0,0.0,0.0,0.0,0.0,0.0,0.3845941909770387,1.7513043071210195,1978
0.8600000000000007,6.295699676190169,24.12384273939832,0.5941408599584933,-71.2969031950192,0.0,0.0,1.8967298345441916,8.891933952414169,0.4335382478958151,0.12845577715431555,0.0,28.958329950381124,0.0,0.0,0.0,0.0,0.0,0.0,0.43727468028960204,1.7093318703820213,1983
0.8800000000000007,6.718726044969518,18.644149242270757,0.9516494621945513,-114.19793546334614,0.0,0.0,1.2644865563627943,22.59462263494278,0.28902549859721005,16.752303851436213,0.0,19.305553300254083,0.0,0.0,0.0,0.0,0.0,0.0,0.4207154199346701,2.016747562710821,2054
0.9000000000000007,7.0334924601880715,13.127898843583356,1.0,-119.99999999999999,0.0,0.0,0.8429910375751961,31.729748423295188,0.19268366573147336,11.168202567624142,0.0,29.537035533502724,0.0,0.0,0.0,0.0,0.0,0.0,0.4871952928763434,1.8862940407752222,1561
0.9200000000000007,7.2464923742144,8.237191679488625,1.0,-119.99999999999999,0.0,0.0,0.5619940250501307,37.81983228219679,0.12845577715431555,7.445468378416095,0.0,19.691357022335147,0.0,0.0,0.0,0.0,0.0,0.0,0.4798356216074847,1.7993250261514897,1230
0.9400000000000007,7.410378288250516,7.792043198793923,0.7140689764527065,-85.68827717432477,0.0,0.0,0.3746626833667538,25.213221521464526,0.0856371847695437,4.963645585610729,0.0,13.12757134822343,0.0,0.0,0.0,0.0,0.0,0.0,0.3715700009682973,1.5865469214590942,796
0.9600000000000007,7.525513431087368,3.5064224898310004,1.0,-119.99999999999999,0.0,0.0,0.24977512224450252,33.475481014309686,0.05709145651302913,3.3090970570738194,0.0,25.41838089881562,0.0,0.0,0.0,0.0,0.0,0.0,0.3769123003871336,1.4446948516641638,780
0.9800000000000008,7.5669993147851695,0.17610267068178098,0.9655121376826845,-115.86145652192212,0.0,0.0,0.16651674816300166,22.316987342873123,0.038060971008686086,2.2060647047158795,0.0,33.61225393254375,0.0,0.0,0.0,0.0,0.0,0.0,0.2512748669247557,1.1437284563210008,389
1.0000000000000007,7.593277197733516,1.603007517027019,0.643674758455123,-77.24097101461476,0.0,0.0,0.1110111654420011,14.877991561915415,0.02537398067245739,1.4707098031439196,0.0,22.4081692883625,0.0,0.0,0.0,0.0,0.0,0.0,0.16751657794983713,0.8398850183522875,46
1.0199999999999985,7.676086001689448,5.787811995297656,0.42911650563674864,-51.493980676409834,0.0,0.0,0.07400744362800073,9.918661041276943,0.01691598711497159,0.9804732020959464,0.0,14.938779525575,0.0,0.0,0.0,0.0,0.0,0.0,0.11167771863322475,0.5857231391698428,201
1.0399999999999963,7.855434589622061,11.444533149174871,0.28607767042449905,-34.32932045093989,0.0,0.0,0.04933829575200048,6.612440694184628,0.011277324743314394,0.6536488013972975,0.0,9.959186350383334,0.0,0.0,0.0,0.0,0.0,0.0,0.07445181242214982,0.5452808543898022,589
1.059999999999994,8.151269849473286,17.757430898146332,0.19071844694966605,-22.886213633959926,0.0,0.0,0.03289219716800032,4.408293796123085,0.007518216495542929,0.43576586759819835,0.0,6.639457566922222,0.0,0.0,0.0,0.0,0.0,0.0,0.10131412817807404,0.6215185056097133,1052
1.0799999999999919,8.492592994134428,16.65953971241047,0.682701186855333,-81.92414242263995,0.0,0.0,0.021928131445333544,19.605529197415393,0.005012144330361953,0.2905105783987989,0.0,21.092971711281482,0.0,0.0,0.0,0.0,0.0,0.0,0.19674171852698477,0.8529421616345457,1490
1.0999999999999897,8.806884556789248,15.002881578234984,0.7329119023479999,-87.94942828175998,0.0,0.0,0.014618754296889028,13.070352798276929,0.003341429553574635,0.1936737189325326,0.0,30.72864780752099,0.0,0.0,0.0,0.0,0.0,0.0,0.26036011209292526,0.9556250117811316,1456
1.1199999999999875,9.125713591940508,16.858579332604062,0.48860793489866644,-58.63295218783997,0.0,0.0,0.009745836197926018,8.713568532184619,0.0022276197023830898,0.1291158126216884,0.0,20.48576520501399,0.0,0.0,0.0,0.0,0.0,0.0,0.32861216775187263,1.2820781812287008,1364
1.1399999999999852,9.462469289383934,16.940165308192043,0.6035164010435554,-72.42196812522666,0.0,0.0,0.006497224131950679,5.809045688123079,0.0014850798015887264,0.08607720841445893,0.0,30.32384347000933,0.0,0.0,0.0,0.0,0.0,0.0,0.3741135381911709,1.344914865917173,1421
1.159999999999983,9.790330400108639,15.97004909056637,0.6801220451401481,-81.61464541681777,0.0,0.0,0.004331482754633785,20.539363792082053,0.000990053201059151,0.05738480560963928,0.0,20.215895646672884,0.0,0.0,0.0,0.0,0.0,0.0,0.3269284053057418,1.5416047506527284,1439
1.1799999999999808,10.13308019216675,18.19497989297597,0.4534146967600987,-54.409763611211844,0.0,0.0,0.0028876551697558568,13.692909194721368,0.0006600354673727672,0.03825653707309285,0.0,13.477263764448589,0.0,0.0,0.0,0.0,0.0,0.0,0.3471512366120966,1.4663329916632224,1441
1.1999999999999786,10.57770598055167,26.004296529368354,0.02449868672895465,-2.9398424074745577,0.0,0.0,16.66859177011317,9.128606129814244,0.0004400236449151781,0.025504358048728568,0.0,8.984842509632392,0.0,0.0,0.0,0.0,0.0,0.0,0.4639922972762815,1.5451507870118077,1536
1.2199999999999764,11.12753370757609,29.25915950314844,0.29411023559708094,-35.29322827164971,0.0,0.0,11.11239451340878,6.085737419876162,0.0002933490966101187,0.017002905365819044,0.0,22.656561673088262,0.0,0.0,0.0,0.0,0.0,0.0,0.46436695787411014,1.520296603105911,2051
1.2399999999999742,11.672972029791342,25.919000412027167,0.7516290459536096,-90.19548551443314,0.0,0.0,7.408263008939187,20.72382494658411,0.0001955660644067458,16.678001936910547,0.0,15.104374448725508,0.0,0.0,0.0,0.0,0.0,0.0,0.5162963181693034,1.968123431998368,2257
1.259999999999972,12.123090860858492,19.57778131123143,1.0,-119.99999999999999,0.0,0.0,4.938842005959458,13.815883297722738,0.00013037737627116385,27.78533462460703,0.0,26.736249632483673,0.0,0.0,0.0,0.0,0.0,0.0,0.576755684981086,2.0344765088451453,2085
1.2799999999999698,12.46066945589995,14.197804661715127,0.9822055019053079,-117.86466022863695,0.0,0.0,3.292561337306305,25.87725553181516,8.691825084744256e-05,18.523556416404688,0.0,17.824166421655782,0.0,0.0,0.0,0.0,0.0,0.0,0.5137027563956594,1.898113338198105,1650
1.2999999999999676,12.698197156089101,9.185770092623892,1.0,-119.99999999999999,0.0,0.0,2.195040891537537,33.91817035454344,5.79455005649617e-05,12.349037610936458,0.0,28.549444281103856,0.0,0.0,0.0,0.0,0.0,0.0,0.41998788410873417,1.8846039385716984,1346
1.3199999999999654,12.872291741238222,7.369723613006117,0.8069061489949516,-96.82873787939418,0.0,0.0,1.4633605943583579,22.612113569695627,3.8630333709974463e-05,8.232691740624304,0.0,19.032962854069236,0.0,0.0,0.0,0.0,0.0,0.0,0.40919088914742485,1.591799942535931,879
1.3399999999999632,13.052134173816373,9.419745811544473,0.537937432663301,-64.55249191959611,0.0,0.0,0.9755737295722385,15.074742379797083,2.5753555806649642e-05,5.488461160416202,0.0,12.688641902712824,0.0,0.0,0.0,0.0,0.0,0.0,0.27279392609828323,1.3191978977071326,740
1.359999999999961,13.2955716244252,13.677381237956695,0.3586249551088674,-43.03499461306408,0.0,0.0,0.6503824863814923,10.049828253198054,1.7169037204433095e-05,3.6589741069441346,0.0,8.459094601808548,0.0,0.0,0.0,0.0,0.0,0.0,0.2593819972438167,1.1890627883579026,896
1.3799999999999588,13.634330403001378,19.078924406868307,0.23908330340591152,-28.68999640870938,0.0,0.0,0.4335883242543282,6.699885502132036,1.1446024802955397e-05,2.4393160712960897,0.0,5.6393964012056985,0.0,0.0,0.0,0.0,0.0,0.0,0.3021202979041466,1.1281058423934005,1174
1.3999999999999566,14.083613190547853,24.952414776170247,0.15938886893727436,-19.126664272472922,0.0,0.0,0.2890588828362188,4.46659033475469,7.630683201970264e-06,1.6262107141973932,0.0,3.759597600803799,0.0,0.0,0.0,0.0,0.0,0.0,0.38229208490767397,1.2164668464253217,1580
1.4199999999999544,14.569411762950622,23.322833976936142,0.6618148015137385,-79.4177761816486,0.0,0.0,0.1927059218908125,19.644393556503125,5.087122134646843e-06,1.0841404761315954,0.0,19.173065067202536,0.0,0.0,0.0,0.0,0.0,0.0,0.38406035634671803,1.5591719120647656,1966
1.4399999999999522,14.978003672078122,17.32003650825441,0.9967654232313812,-119.61185078776575,0.0,0.0,0.128470614593875,13.096262371002084,3.3914147564312283e-06,17.38942698408773,0.0,29.448710044801693,0.0,0.0,0.0,0.0,0.0,0.0,0.4369187905360549,1.68444278141779,1954
1.45999999999995,15.284571513028256,12.73928523114388,0.942288059932032,-113.07456719184384,0.0,0.0,0.08564707639591665,8.730841580668056,2.260943170954152e-06,11.592951322725153,0.0,36.2991400298678,0.0,0.0,0.0,0.0,0.0,0.0,0.3946383668173183,1.9227554559297135,1577
1.4799999999999478,15.51264151475814,9.172210500715723,0.9059698177324658,-108.7163781278959,0.0,0.0,0.0570980509306111,22.48722772044537,1.507295447302768e-06,7.728634215150102,0.0,24.199426686578533,0.0,0.0,0.0,0.0,0.0,0.0,0.2889320378265326,1.6430340810429256,1159
1.4999999999999456,15.718558091359254,10.11912430857782,0.6039798784883106,-72.47758541859727,0.0,0.0,0.03806536728707406,14.99148514696358,1.0048636315351785e-06,5.1524228101000675,0.0,16.132951124385688,0.0,0.0,0.0,0.0,0.0,0.0,0.27014073839598296,1.4049535772484312,909
1.5199999999999434,15.873990014184805,3.973959379931492,0.4026532523255402,-48.31839027906482,0.0,0.0,0.02537691152471604,9.994323431309052,6.69909087690119e-07,3.4349485400667117,0.0,10.755300749590457,0.0,0.0,0.0,0.0,0.0,0.0,0.23177341216062947,1.1946336541821325,961
1.5399999999999412,15.886267310281402,-3.909563456235939,0.5462132793281379,-65.54559351937654,0.0,0.0,0.01691794101647736,6.662882287539368,4.4660605846007933e-07,2.2899656933778076,0.0,23.83686716639364,0.0,0.0,0.0,0.0,0.0,0.0,0.2061951946703938,0.9770209913329799,448
1.559999999999939,15.779476115262058,-8.421468999525798,0.36414218621875866,-43.69706234625104,0.0,0.0,0.01127862734431824,4.441921525026245,2.9773737230671954e-07,1.526643795585205,0.0,15.891244777595759,0.0,0.0,0.0,0.0,0.0,0.0,0.13746346311359586,0.7029469147586223,419
1.5799999999999368,15.60644280156283,-10.769973977945886,0.2427614574791724,-29.131374897500688,0.0,0.0,0.00751908489621216,2.9612810166841634,1.9849158153781303e-07,1.0177625303901365,0.0,10.594163185063838,0.0,0.0,0.0,0.0,0.0,0.0,0.09164230874239723,0.46863127650574815,726
1.5999999999999346,15.440189531740852,-7.97098890509095,-0.11593680612499625,13.91241673499955,0.0,0.0,16.671679389930812,1.9741873444561089,1.3232772102520867e-07,0.6785083535934243,0.0,7.062775456709225,0.0,0.0,0.0,0.0,0.0,0.0,0.21613363218485399,0.3382206446054833,1072
1.6199999999999324,15.31830181872499,-6.0152986844109915,-0.07729120408333082,9.274944489999697,0.0,0.0,11.11445292662054,1.3161248963040726,8.821848068347244e-08,0.4523389023956162,0.0,4.708516971139483,0.0,0.0,0.0,0.0,0.0,0.0,0.2991278478131585,0.3286796041435936,813
1.6399999999999302,15.266571655919032,-0.8519743834361738,-0.329305247166665,39.5166296599998,0.0,0.0,24.07630195108036,0.8774165975360484,5.881232045564829e-08,0.30155926826374413,0.0,3.1390113140929885,0.0,0.0,0.0,0.0,0.0,0.0,0.38029711818034856,0.3997182913072874,689
1.659999999999928,15.213015070798205,-5.327906429952892,0.33601872411111233,-40.32224689333348,0.0,0.0,16.050867967386907,17.251611065024033,3.9208213637098857e-08,16.8677061788425,0.0,2.0926742093953257,0.0,0.0,0.0,0.0,0.0,0.0,0.2793712054018861,0.47287720968473446,116
1.6799999999999258,15.090994392638876,-7.772085422723403,0.22401248274074154,-26.881497928888983,0.0,0.0,10.700578644924605,11.501074043349355,2.6138809091399238e-08,11.245137452561666,0.0,1.3951161395968836,0.0,0.0,0.0,0.0,0.0,0.0,0.23792705683123155,0.31525147312315627,566
1.6999999999999236,15.012515601301244,-1.3629676774467085,-0.4062139003950612,48.74566804740734,0.0,0.0,23.80038576328307,7.6673826955662365,1.742587272759949e-08,7.496758301707777,16.666666666666668,0.9300774263979223,0.0,0.0,0.0,0.0,0.0,0.0,0.5203751438306402,0.3133668231553756,781
1.7199999999999214,15.031881235744489,2.476768058589862,-0.27080926693004087,32.49711203160491,0.0,0.0,32.53359050885538,21.77825513037749,1.1617248485066327e-08,4.997838867805184,11.11111111111111,0.6200516175986148,0.0,0.0,0.0,0.0,0.0,0.0,0.5019555222436826,0.31211038984352185,177
1.7399999999999192,15.108259904196112,4.652685758699548,-0.1805395112866939,21.66474135440327,0.0,0.0,21.68906033923692,14.518836753584994,7.74483232337755e-09,3.331892578536789,7.4074074074074066,0.4133677450657432,0.0,0.0,0.0,0.0,0.0,0.0,0.33463701482912167,0.20807359322901456,222
1.759999999999917,15.215399494984288,5.762926419888869,-0.12035967419112924,14.443160902935508,0.0,0.0,14.45937355949128,9.679224502389996,5.163221548918367e-09,2.221261719024526,4.93827160493827,0.27557849671049545,0.0,0.0,0.0,0.0,0.0,0.0,0.22309134321941443,0.1645155224209942,448
1.7799999999999148,15.336645549685448,6.201313836058687,-0.08023978279408615,9.628773935290338,0.0,0.0,9.639582372994186,6.452816334926664,3.4421476992789113e-09,1.4808411460163504,3.292181069958847,0.18371899780699696,0.0,0.0,0.0,0.0,0.0,0.0,0.14872756214627628,0.29027557015888783,559
1.7999999999999126,15.421346491400485,2.4460175188377047,0.22428458924838704,-26.914150709806442,0.0,0.0,6.42638824866279,20.968544223284443,2.2947651328526076e-09,0.9872274306775669,2.1947873799725643,0.12247933187133131,0.0,0.0,0.0,0.0,0.0,0.0,0.09915170809751751,0.32251601478084785,584
1.8199999999999104,15.446171937664731,0.1339277145284222,0.14952305949892467,-17.94276713987096,0.0,0.0,4.28425883244186,13.979029482189627,1.5298434219017384e-09,0.6581516204517113,1.4631915866483762,0.08165288791422087,0.0,0.0,0.0,0.0,0.0,0.0,0.06610113873167833,0.36980943813047235,282
1.8399999999999082,15.43461494434983,-1.2377338475283324,0.09968203966594978,-11.961844759913973,0.0,0.0,2.8561725549612396,9.319352988126418,1.019895614601159e-09,0.4387677469678075,0.9754610577655841,0.05443525860948058,0.0,0.0,0.0,0.0,0.0,0.0,0.04406742582111889,0.24653962542031488,36
1.859999999999906,15.44235169382994,1.7783118254021588,-0.21132308466714464,25.358770160057357,0.0,0.0,18.570781703307496,6.212901992084278,6.799304097341059e-10,0.29251183131187164,0.6503073718437227,0.03629017240632038,0.0,0.0,0.0,0.0,0.0,0.0,0.08105787044405342,0.1643597502802099,129
1.8799999999999037,15.496315879384023,3.4937754934434535,-0.1408820564447631,16.905846773371568,0.0,0.0,12.38052113553833,4.141934661389518,4.5328693982273727e-10,0.19500788754124776,0.4335382478958151,0.024193448270880255,0.0,0.0,0.0,0.0,0.0,0.0,0.054038580296035615,0.10957316685347326,190
1.8999999999999015,15.57558840422251,4.375663987992276,-0.09392137096317539,11.270564515581045,0.0,0.0,8.253680757025553,2.7612897742596787,3.0219129321515816e-10,0.13000525836083182,0.28902549859721005,0.01612896551392017,0.0,0.0,0.0,0.0,0.0,0.0,0.03602572019735707,0.0988485715039667,326
1.9199999999998993,15.666849183360858,4.731518619084146,-0.06261424730878358,7.513709677054029,0.0,0.0,5.5024538380170345,1.8408598495064523,2.0146086214343877e-10,0.08667017224055454,0.19268366573147336,0.010752643675946779,0.0,0.0,0.0,0.0,0.0,0.0,0.024017146798238048,0.1432984284742647,442
1.9399999999998971,15.721326217690072,0.9829982263048209,0.23603494623858878,-28.32419354863065,0.0,0.0,3.6683025586780227,17.893906566337638,1.3430724142895917e-10,0.05778011482703636,0.12845577715431555,0.0071684291172978525,0.0,0.0,0.0,0.0,0.0,0.0,0.041851224480479114,0.32773042806437047,512
1.959999999999895,15.71686307484291,-1.269784387188977,0.15735663082572587,-18.882795699087104,0.0,0.0,2.4455350391186816,11.929271044225091,8.953816095263944e-11,0.03852007655135757,0.0856371847695437,0.004778952744865235,0.0,0.0,0.0,0.0,0.0,0.0,0.02790081632031941,0.3216861264495184,129
1.9799999999998927,15.677739272112886,-2.5533310940958507,0.10490442055048388,-12.588530466058065,0.0,0.0,1.6303566927457878,7.952847362816727,5.969210730175962e-11,0.02568005103423838,0.05709145651302913,0.003185968496576823,0.0,0.0,0.0,0.0,0.0,0.0,0.01860054421354627,0.21445741763301224,137
1.9999999999998905,15.61961459338622,-3.2154767163504108,0.06993628036698925,-8.392353644038709,0.0,0.0,1.086904461830525,5.301898241877818,3.979473820117308e-11,0.017120034022825584,0.038060971008686086,0.0021239789977178817,0.0,0.0,0.0,0.0,0.0,0.0,0.012400362809030847,0.14297161175534148,236
2.0199999999998886,15.55246184325079,-3.485303781732114,0.04662418691132617,-5.5949024293591405,0.0,0.0,0.7246029745536833,3.534598827918545,2.6529825467448718e-11,0.011413356015217056,0.02537398067245739,0.0014159859984785878,0.0,0.0,0.0,0.0,0.0,0.0,0.034106701821007654,0.09531440783689432,325
2.0399999999998863,15.442069147126935,-7.2930476311022625,0.30886056905199527,-37.063268286239435,0.0,0.0,17.149735316369124,19.02306588527903,1.7686550311632478e-11,16.674275570676816,0.01691598711497159,0.0009439906656523918,0.0,0.0,0.0,0.0,0.0,0.0,0.17777656090392757,0.32154087457444147,447
2.059999999999884,15.31558104455911,-5.487997844308121,-0.0718707317431143,8.624487809173715,0.0,0.0,28.099823544246085,12.682043923519354,1.1791033541088317e-11,11.116183713784544,0.011277324743314394,0.0006293271104349279,0.0,0.0,0.0,0.0,0.0,0.0,0.4544350199307838,0.21436058304962763,736
2.079999999999882,15.219514255101974,-4.213646715285901,-0.0479138211620762,5.749658539449144,0.0,0.0,18.733215696164056,8.454695949012901,7.860689027392212e-12,7.410789142523029,0.007518216495542929,0.00041955140695661857,0.0,0.0,0.0,0.0,0.0,0.0,0.4321556463621246,0.24610622977302318,584
2.0999999999998797,15.225953461692852,4.258860958898686,-0.5874981029969397,70.49977235963277,0.0,0.0,29.15547713077604,5.6364639660086,5.240459351594807e-12,4.940526095015352,16.671678810997033,0.00027970093797107903,0.0,0.0,0.0,0.0,0.0,0.0,0.5981812836212614,0.24147020065363567,494
